option_strategy,sigma,strike_base,window_size_ratio,expire_period,Close price,Strike,Option gain,Option gain est,Loss percent,Loss std,Average loss,Loss expect,Profit daily %
CALL_ONLY,0.800,CLOSE_PRICE,2,5,172.620,177.059,0.000,0.000,35.556,238.342,226.944,80.691,-0.093
CALL_ONLY,0.800,CLOSE_PRICE,2,30,172.620,181.349,0.000,0.000,47.778,583.045,562.306,268.657,-0.052
CALL_ONLY,0.800,CLOSE_PRICE,5,5,172.620,175.777,0.000,0.000,33.333,238.282,227.765,75.922,-0.088
CALL_ONLY,0.800,CLOSE_PRICE,5,30,172.620,181.640,0.000,0.000,41.111,556.231,593.544,244.013,-0.047
CALL_ONLY,0.800,CLOSE_PRICE,8,5,172.620,175.868,0.000,0.000,33.333,237.802,224.432,74.811,-0.087
CALL_ONLY,0.800,CLOSE_PRICE,8,30,172.620,181.637,0.000,0.000,26.667,591.521,652.019,173.872,-0.034
CALL_ONLY,0.800,MOV_AVG,2,5,172.620,176.095,0.000,,45.556,277.667,319.590,145.591,-0.169
CALL_ONLY,0.800,MOV_AVG,2,30,172.620,194.119,-13040343461066807286748279092767409758828149699410180778346809370714382008889727443139621359703837953247976917237878674375894218020433860757835420737146956224507200642608475040742596407388000261742602288683893542530706661951745733250976541614469127857496262333575600537218727176159916894451753965731184640.000,0.000,63.889,812.225,1081.115,690.712,-2518121467178823569330635523884726522807219973102823692347481512049937730030575165340899997696946694459254209006211870611041035025357061153369029084847932049892911744771115573190007381623973852194335065756909908685725010160455559612976020032153773838851316555508489845481392007335518441113164726665216.000
CALL_ONLY,0.800,MOV_AVG,5,5,172.620,181.848,0.000,0.000,43.889,400.042,485.946,213.276,-0.247
CALL_ONLY,0.800,MOV_AVG,5,30,172.620,192.179,,0.000,87.222,1044.543,1463.831,1276.786,
CALL_ONLY,0.800,MOV_AVG,8,5,172.620,186.389,-15092198732072003256498607979841840542298146971879784689850280908240419525001628233770399425431467694732539063242422680766411497127329971524519156678728898037908472325246824043538813237742835609219114186177927765928549350052276214292887248380146781369805973128763162244616326307505223976409578297268109312.000,0.000,41.111,498.977,641.725,263.820,-17486037723296514413502870987670934942557822733227289951302766603717411627557680319310531696626729639380406739328021279216521457478164497829918334670506871022194614492372209670437090820708311357143904467644416653723212256810615743935689802025508379076478853758740576436010217548069436002006841128124416.000
CALL_ONLY,0.800,MOV_AVG,8,30,172.620,190.820,0.000,0.000,100.000,1201.224,1852.862,1852.862,-0.358
CALL_ONLY,0.900,CLOSE_PRICE,2,5,172.620,177.614,,0.000,31.667,234.323,220.546,69.840,
CALL_ONLY,0.900,CLOSE_PRICE,2,30,172.620,182.440,603963180208466239441164529908437314392691724941407209678077067978366010092752118157833617604738782291604884911568242334030101051433030110389273265812634858590541333841947504573128785009977232326726850322751299724603424136739018852291193981947853468414486242204366387620059900896290471578222628977319608320.000,0.000,42.222,580.822,536.678,226.597,116626732571054004593667859792545055263802367364453222362007558525270159843203517107288753583432293382190507620897199186682134990941206983309361338944978818019560260049901518024595311806857904485390205461011782137585928568160855824192384694148488434384383220964763898914594822484989720031441197807435776.000
CALL_ONLY,0.900,CLOSE_PRICE,5,5,172.620,176.171,0.000,,29.444,233.959,215.376,63.416,-0.073
CALL_ONLY,0.900,CLOSE_PRICE,5,30,172.620,182.767,0.000,,33.333,540.547,553.389,184.463,-0.036
CALL_ONLY,0.900,CLOSE_PRICE,8,5,172.620,176.274,121359536916803081809112576559120562692906550745933336052724320436224.000,0.000,31.111,233.308,216.292,67.291,140608898562898297263092957403436499550319775421616353507845079040.000
CALL_ONLY,0.900,CLOSE_PRICE,8,30,172.620,182.764,0.000,0.000,21.111,573.570,620.664,131.029,-0.025
CALL_ONLY,0.900,MOV_AVG,2,5,172.620,176.647,0.000,0.000,43.333,265.853,305.743,132.489,-0.154
CALL_ONLY,0.900,MOV_AVG,2,30,172.620,195.287,-186092807737633775196284227813287126637976564416188737059583377122508950346175506090260741204521121658197474090663133129942169215986735221982701804841200671076247651589479745001128563564920879090853007176616313010860893844749707825193541180176990208.000,0.000,56.667,790.807,1035.037,586.521,-35934965628074142399300207924597457150499818214133645877144425724017009237382474502066395655661486692931124863899406790529760299402534645201774010724000590007441939008583688639212495865710332075051272856676303313105983021138511173801038076444672.000
CALL_ONLY,0.900,MOV_AVG,5,5,172.620,182.256,0.000,0.000,42.222,388.788,468.042,197.618,-0.229
CALL_ONLY,0.900,MOV_AVG,5,30,172.620,193.372,0.000,0.000,85.000,1017.628,1401.623,1191.380,-0.230
CALL_ONLY,0.900,MOV_AVG,8,5,172.620,186.819,-2679668309917452457503326828814571153248959332352.000,0.000,40.556,489.148,616.616,250.072,-3104702103714336284408089396461120044239159296.000
CALL_ONLY,0.900,MOV_AVG,8,30,172.620,192.004,0.000,0.000,100.000,1177.513,1779.971,1779.971,-0.344
CALL_ONLY,1.000,CLOSE_PRICE,2,5,172.620,178.169,0.000,,27.778,230.555,218.848,60.791,-0.070
CALL_ONLY,1.000,CLOSE_PRICE,2,30,172.620,183.531,796498258684444779515169554254195460170080738626007820264661659053790813843131906351077170019582727159951644904929275844272165112714943810483812183935743367839744.000,0.000,32.778,583.490,549.411,180.085,153805716065071443494297679460275733941748582395837446334546465897245111264828884813024758065122595516618933189643438058056603911441377710125891909514430513152.000
CALL_ONLY,1.000,CLOSE_PRICE,5,5,172.620,176.566,0.000,0.000,26.111,231.105,205.679,53.705,-0.062
CALL_ONLY,1.000,CLOSE_PRICE,5,30,172.620,183.895,0.000,0.000,26.111,524.613,524.680,137.000,-0.026
CALL_ONLY,1.000,CLOSE_PRICE,8,5,172.620,176.680,-3290226694930082529907179580637141814504140937921996112354248604001126196057886086247838969375852423599425073344130834749101555017910290303258031320449505462167093617262305696437741493660193111252608971602014855323193442304.000,0.000,25.556,230.142,205.656,52.557,-3812103797936534403732898563098187230422869325331681488346502233047589210766701903185292487126257003028986498531254026186554675625488494205437375986260280318704304950805862889320981496439763465280792445872075659137777664.000
CALL_ONLY,1.000,CLOSE_PRICE,8,30,172.620,183.891,0.000,0.000,13.333,557.240,585.690,78.092,-0.015
CALL_ONLY,1.000,MOV_AVG,2,5,172.620,177.199,0.000,0.000,40.556,254.050,292.451,118.605,-0.137
CALL_ONLY,1.000,MOV_AVG,2,30,172.620,196.455,0.000,0.000,56.111,774.483,981.665,550.823,-0.106
CALL_ONLY,1.000,MOV_AVG,5,5,172.620,182.664,0.000,0.000,38.889,377.439,450.214,175.083,-0.203
CALL_ONLY,1.000,MOV_AVG,5,30,172.620,194.565,0.000,0.000,75.000,987.263,1353.686,1015.264,-0.196
CALL_ONLY,1.000,MOV_AVG,8,5,172.620,187.249,-114507643278990955423478961720935954752264697832859795146641348297902013073408471160373187854968149178503697969415006010708132207568615033210244444025688997899245093699426815978642275854307800519522652109892026298974201658124712434403429694995576073983766542033139065214843073161338741063680.000,,38.889,475.984,605.991,235.663,-132670196405989351969037262795201324557167039218192384318978782978311185558953462891580002398562137147633214905560335778230027751814644862687245254066420880991608528713563787361341832455879764691916530573216612524133534325260615414487661256529923970791451520777194625388776524390342852608.000
CALL_ONLY,1.000,MOV_AVG,8,30,172.620,193.188,0.000,0.000,98.333,1145.548,1732.519,1703.644,-0.329
CALL_ONLY,1.100,CLOSE_PRICE,2,5,172.620,178.724,0.000,0.000,22.778,227.329,212.715,48.452,-0.056
CALL_ONLY,1.100,CLOSE_PRICE,2,30,172.620,184.622,-0.000,0.000,27.222,584.497,554.686,150.998,-0.029
CALL_ONLY,1.100,CLOSE_PRICE,5,5,172.620,176.960,0.000,0.000,23.889,231.023,195.171,46.624,-0.054
CALL_ONLY,1.100,CLOSE_PRICE,5,30,172.620,185.022,0.000,0.000,17.222,508.713,498.518,85.856,-0.017
CALL_ONLY,1.100,CLOSE_PRICE,8,5,172.620,177.086,-244948929478047571457431147922914585548314006601172408607282262491882569924730450309068501807998311899867261026382316940002038520178627364443095098313446744064526838136832.000,0.000,21.111,229.629,195.739,41.323,-283801339829441783317627157450067604622764869038008251230240563485598665867026819692752411954027730475782947814896653268687153076347352691806388740818581320964809687040.000
CALL_ONLY,1.100,CLOSE_PRICE,8,30,172.620,185.018,0.000,0.000,10.000,541.827,570.201,57.020,-0.011
CALL_ONLY,1.100,MOV_AVG,2,5,172.620,177.751,0.000,0.000,36.111,242.537,280.750,101.382,-0.117
CALL_ONLY,1.100,MOV_AVG,2,30,172.620,197.623,1687144829073557308093862996064976066923052569873251175408671224334974264545994234028689355990262307880960.000,,53.333,757.630,947.030,505.083,325791695979019471440494281729047226578523331024383015061253338753638942035579148465442418799662858240.000
CALL_ONLY,1.100,MOV_AVG,5,5,172.620,183.072,0.000,0.000,36.667,367.359,427.272,156.666,-0.182
CALL_ONLY,1.100,MOV_AVG,5,30,172.620,195.758,0.000,0.000,71.667,959.243,1300.497,932.023,-0.180
CALL_ONLY,1.100,MOV_AVG,8,5,172.620,187.679,0.000,0.000,37.222,465.235,585.922,218.093,-0.253
CALL_ONLY,1.100,MOV_AVG,8,30,172.620,194.372,0.000,0.000,98.333,1086.140,1743.349,1714.294,-0.331
PUT_ONLY,0.800,CLOSE_PRICE,2,5,172.620,168.181,0.000,0.000,32.222,281.080,262.021,84.429,-0.098
PUT_ONLY,0.800,CLOSE_PRICE,2,30,172.620,163.891,0.000,0.000,39.444,500.616,667.970,263.477,-0.051
PUT_ONLY,0.800,CLOSE_PRICE,5,5,172.620,169.463,0.000,0.000,30.556,272.524,267.232,81.654,-0.095
PUT_ONLY,0.800,CLOSE_PRICE,5,30,172.620,163.600,0.000,0.000,37.778,525.929,689.988,260.662,-0.050
PUT_ONLY,0.800,CLOSE_PRICE,8,5,172.620,169.372,-0.000,0.000,31.667,280.501,271.468,85.965,-0.100
PUT_ONLY,0.800,CLOSE_PRICE,8,30,172.620,163.603,0.000,,28.333,585.732,707.475,200.451,-0.039
PUT_ONLY,0.800,MOV_AVG,2,5,172.620,167.265,0.000,0.000,43.889,297.320,369.740,162.275,-0.188
PUT_ONLY,0.800,MOV_AVG,2,30,172.620,175.432,-0.000,0.000,40.556,487.851,678.028,274.978,-0.053
PUT_ONLY,0.800,MOV_AVG,5,5,172.620,175.316,0.000,0.000,48.333,377.219,530.921,256.612,-0.297
PUT_ONLY,0.800,MOV_AVG,5,30,172.620,173.092,0.000,0.000,9.444,530.912,738.681,69.764,-0.013
PUT_ONLY,0.800,MOV_AVG,8,5,172.620,179.504,0.000,0.000,55.000,435.761,578.042,317.923,-0.368
PUT_ONLY,0.800,MOV_AVG,8,30,172.620,171.874,0.000,0.000,0.000,528.999,895.946,0.000,0.000
PUT_ONLY,0.900,CLOSE_PRICE,2,5,172.620,167.626,0.000,0.000,28.889,278.397,264.407,76.384,-0.088
PUT_ONLY,0.900,CLOSE_PRICE,2,30,172.620,162.800,-1205685973406832356375318996174920442877886408069031930194743277340161007207078993184506125709566413511730327962266241907909730822598339390576870496474633395264296760692725410522530262647083993399296.000,0.000,35.556,476.554,622.706,221.407,-232820841059639255909830688382850744010490508622715706986720421044141356886016333984991915266842753759387021182288727183887794499269466796677303184886369125866513007925441486224681511024599236608.000
PUT_ONLY,0.900,CLOSE_PRICE,5,5,172.620,169.069,0.000,,26.667,265.923,256.664,68.444,-0.079
PUT_ONLY,0.900,CLOSE_PRICE,5,30,172.620,162.473,0.000,0.000,35.000,509.842,628.876,220.107,-0.043
PUT_ONLY,0.900,CLOSE_PRICE,8,5,172.620,168.966,-31213772014308663296.000,0.000,23.889,274.907,273.743,65.394,-36164723551426816.000
PUT_ONLY,0.900,CLOSE_PRICE,8,30,172.620,162.476,0.000,0.000,22.222,576.191,671.638,149.253,-0.029
PUT_ONLY,0.900,MOV_AVG,2,5,172.620,166.713,0.000,0.000,41.111,286.802,351.031,144.313,-0.167
PUT_ONLY,0.900,MOV_AVG,2,30,172.620,174.264,767336431528363453272393680325156340785550126267456822050851371014403008392131310917406604974188359971455475828144423478194372649433236478705532928.000,0.000,37.222,465.976,605.998,225.566,148174497592710800431113905661957969268473849971651828739229753472146837099569181432409996791722433177167412084389008445747660638554573988954112.000
PUT_ONLY,0.900,MOV_AVG,5,5,172.620,174.908,0.000,0.000,43.889,360.367,501.624,220.157,-0.255
PUT_ONLY,0.900,MOV_AVG,5,30,172.620,171.899,0.000,0.000,5.000,498.558,667.190,33.360,-0.006
PUT_ONLY,0.900,MOV_AVG,8,5,172.620,179.074,-201324828055489975170052173357180765737258552978775071180641324236800.000,0.000,54.444,419.085,551.883,300.470,-233257830784684520012787093517604634582620201817572956364506923008.000
PUT_ONLY,0.900,MOV_AVG,8,30,172.620,170.690,0.000,0.000,0.000,479.740,779.817,0.000,0.000
PUT_ONLY,1.000,CLOSE_PRICE,2,5,172.620,167.071,0.000,,25.000,274.990,263.131,65.783,-0.076
PUT_ONLY,1.000,CLOSE_PRICE,2,30,172.620,161.709,-8696227777062483975603076330033493467622022153970103648247844071961785155160397458388688568274644577677113156246911819530386684793092562356545260833808870179555940336177235714589342591795614481207073999226265666768012105797661109319439617705199316359221792775966922590902396450804932280320.000,0.000,31.111,450.913,591.426,183.999,-1679262353348043901398071811183718589215816115891725122175354494626257217356663627915429546076145567814699455719710621994141916672540365222709930291842367712963679988638822630758978530753563424139704149856740770235881536338522420981781476140726311682928991994374959436303040755538067456.000
PUT_ONLY,1.000,CLOSE_PRICE,5,5,172.620,168.674,0.000,0.000,23.889,259.714,253.153,60.475,-0.070
PUT_ONLY,1.000,CLOSE_PRICE,5,30,172.620,161.345,0.000,0.000,26.111,489.188,619.274,161.699,-0.031
PUT_ONLY,1.000,CLOSE_PRICE,8,5,172.620,168.560,0.000,0.000,21.667,268.658,266.227,57.683,-0.067
PUT_ONLY,1.000,CLOSE_PRICE,8,30,172.620,161.349,0.000,0.000,15.000,563.027,669.924,100.489,-0.019
PUT_ONLY,1.000,MOV_AVG,2,5,172.620,166.161,0.000,0.000,36.667,279.304,331.057,121.388,-0.141
PUT_ONLY,1.000,MOV_AVG,2,30,172.620,173.096,0.000,0.000,30.556,446.130,560.846,171.369,-0.033
PUT_ONLY,1.000,MOV_AVG,5,5,172.620,174.500,0.000,0.000,38.889,344.096,472.407,183.714,-0.213
PUT_ONLY,1.000,MOV_AVG,5,30,172.620,170.707,0.000,,4.444,480.376,589.956,26.220,-0.005
PUT_ONLY,1.000,MOV_AVG,8,5,172.620,178.644,0.000,0.000,50.556,401.664,529.876,267.882,-0.310
PUT_ONLY,1.000,MOV_AVG,8,30,172.620,169.506,0.000,0.000,0.000,377.791,747.762,0.000,0.000
PUT_ONLY,1.100,CLOSE_PRICE,2,5,172.620,166.516,0.000,0.000,22.778,272.222,247.648,56.409,-0.065
PUT_ONLY,1.100,CLOSE_PRICE,2,30,172.620,160.617,-0.000,0.000,29.444,428.129,558.116,164.334,-0.032
PUT_ONLY,1.100,CLOSE_PRICE,5,5,172.620,168.280,0.000,0.000,21.111,253.752,247.165,52.179,-0.060
PUT_ONLY,1.100,CLOSE_PRICE,5,30,172.620,160.218,0.000,0.000,20.000,474.824,585.862,117.172,-0.023
PUT_ONLY,1.100,CLOSE_PRICE,8,5,172.620,168.154,-163934500807341797272311659019999258365418988659552163409188429093912612573481046814052059279168201124151694333690630176020128192928094702099420828013006880855597792472275060853856416987133739746116666268816602050963058202771456.000,0.000,18.889,262.666,259.886,49.090,-189936861828840455564670449156756760598502301689582976842874752485430637456531660172264386325520787004132768749994554404468373262773343951753593501738056615322158594106909998441790096547433887063005021924200799286589944496128.000
PUT_ONLY,1.100,CLOSE_PRICE,8,30,172.620,160.222,0.000,0.000,8.889,544.616,671.368,59.677,-0.012
PUT_ONLY,1.100,MOV_AVG,2,5,172.620,165.609,0.000,0.000,32.778,272.639,318.408,104.367,-0.121
PUT_ONLY,1.100,MOV_AVG,2,30,172.620,171.928,0.000,,26.111,424.568,537.829,140.433,-0.027
PUT_ONLY,1.100,MOV_AVG,5,5,172.620,174.092,0.000,0.000,37.778,328.406,445.217,168.193,-0.195
PUT_ONLY,1.100,MOV_AVG,5,30,172.620,169.514,0.000,0.000,4.444,435.355,613.038,27.246,-0.005
PUT_ONLY,1.100,MOV_AVG,8,5,172.620,178.214,0.000,0.000,50.000,389.347,492.691,246.346,-0.285
PUT_ONLY,1.100,MOV_AVG,8,30,172.620,168.322,0.000,0.000,0.000,364.776,590.536,0.000,0.000
CALL_OR_PUT,0.800,CLOSE_PRICE,2,5,172.620,168.181,0.000,0.000,31.667,291.986,271.647,86.022,-0.100
CALL_OR_PUT,0.800,CLOSE_PRICE,2,30,172.620,181.349,0.000,0.000,59.444,518.160,649.420,386.044,-0.075
CALL_OR_PUT,0.800,CLOSE_PRICE,5,5,172.620,175.777,0.000,0.000,34.444,285.398,268.440,92.463,-0.107
CALL_OR_PUT,0.800,CLOSE_PRICE,5,30,172.620,181.640,0.000,0.000,51.111,558.294,701.013,358.296,-0.069
CALL_OR_PUT,0.800,CLOSE_PRICE,8,5,172.620,175.868,0.000,,32.778,272.216,267.056,87.535,-0.101
CALL_OR_PUT,0.800,CLOSE_PRICE,8,30,172.620,181.637,0.000,0.000,28.333,629.221,770.851,218.408,-0.042
CALL_OR_PUT,0.800,MOV_AVG,2,5,172.620,167.265,0.000,0.000,18.333,267.863,249.469,45.736,-0.053
CALL_OR_PUT,0.800,MOV_AVG,2,30,172.620,194.119,0.000,0.000,20.556,451.245,567.924,116.740,-0.023
CALL_OR_PUT,0.800,MOV_AVG,5,5,172.620,181.848,0.000,0.000,12.222,295.110,257.348,31.454,-0.036
CALL_OR_PUT,0.800,MOV_AVG,5,30,172.620,192.179,0.000,0.000,17.778,388.219,521.797,92.764,-0.018
CALL_OR_PUT,0.800,MOV_AVG,8,5,172.620,186.389,0.000,0.000,13.333,212.036,234.202,31.227,-0.036
CALL_OR_PUT,0.800,MOV_AVG,8,30,172.620,190.820,0.000,0.000,0.000,348.404,416.092,0.000,0.000
CALL_OR_PUT,0.900,CLOSE_PRICE,2,5,172.620,167.626,0.000,0.000,29.444,287.475,266.668,78.519,-0.091
CALL_OR_PUT,0.900,CLOSE_PRICE,2,30,172.620,182.440,0.000,0.000,55.556,492.482,601.551,334.195,-0.065
CALL_OR_PUT,0.900,CLOSE_PRICE,5,5,172.620,176.171,0.000,,30.556,281.379,261.748,79.979,-0.093
CALL_OR_PUT,0.900,CLOSE_PRICE,5,30,172.620,182.767,0.000,0.000,47.778,535.619,634.250,303.030,-0.059
CALL_OR_PUT,0.900,CLOSE_PRICE,8,5,172.620,176.274,0.000,0.000,30.000,267.327,261.487,78.446,-0.091
CALL_OR_PUT,0.900,CLOSE_PRICE,8,30,172.620,182.764,0.000,0.000,22.222,609.999,731.750,162.611,-0.031
CALL_OR_PUT,0.900,MOV_AVG,2,5,172.620,166.713,0.000,0.000,16.111,264.117,247.155,39.819,-0.046
CALL_OR_PUT,0.900,MOV_AVG,2,30,172.620,195.287,0.000,0.000,13.889,423.464,555.901,77.208,-0.015
CALL_OR_PUT,0.900,MOV_AVG,5,5,172.620,182.256,0.000,0.000,10.556,299.570,271.148,28.621,-0.033
CALL_OR_PUT,0.900,MOV_AVG,5,30,172.620,193.372,0.000,0.000,16.111,357.003,457.168,73.655,-0.014
CALL_OR_PUT,0.900,MOV_AVG,8,5,172.620,186.819,0.000,0.000,12.778,205.476,210.443,26.890,-0.031
CALL_OR_PUT,0.900,MOV_AVG,8,30,172.620,192.004,0.000,,0.000,323.708,337.724,0.000,0.000
CALL_OR_PUT,1.000,CLOSE_PRICE,2,5,172.620,167.071,0.000,0.000,25.556,283.570,264.235,67.527,-0.078
CALL_OR_PUT,1.000,CLOSE_PRICE,2,30,172.620,183.531,0.000,0.000,47.222,465.764,578.791,273.318,-0.053
CALL_OR_PUT,1.000,CLOSE_PRICE,5,5,172.620,176.566,0.000,0.000,27.778,277.761,260.975,72.493,-0.084
CALL_OR_PUT,1.000,CLOSE_PRICE,5,30,172.620,183.895,0.000,0.000,38.333,510.422,604.009,231.537,-0.045
CALL_OR_PUT,1.000,CLOSE_PRICE,8,5,172.620,176.680,0.000,0.000,25.556,263.470,254.240,64.973,-0.075
CALL_OR_PUT,1.000,CLOSE_PRICE,8,30,172.620,183.891,0.000,0.000,15.000,588.483,707.616,106.142,-0.020
CALL_OR_PUT,1.000,MOV_AVG,2,5,172.620,166.161,0.000,0.000,14.444,260.658,254.633,36.780,-0.043
CALL_OR_PUT,1.000,MOV_AVG,2,30,172.620,196.455,0.000,0.000,11.667,404.237,525.508,61.309,-0.012
CALL_OR_PUT,1.000,MOV_AVG,5,5,172.620,182.664,0.000,0.000,7.778,299.645,280.656,21.829,-0.025
CALL_OR_PUT,1.000,MOV_AVG,5,30,172.620,194.565,0.000,,12.222,329.311,408.331,49.907,-0.010
CALL_OR_PUT,1.000,MOV_AVG,8,5,172.620,187.249,0.000,0.000,11.111,200.000,219.926,24.436,-0.028
CALL_OR_PUT,1.000,MOV_AVG,8,30,172.620,193.188,0.000,0.000,0.000,297.917,333.785,0.000,0.000
CALL_OR_PUT,1.100,CLOSE_PRICE,2,5,172.620,166.516,0.000,0.000,21.667,279.788,255.878,55.440,-0.064
CALL_OR_PUT,1.100,CLOSE_PRICE,2,30,172.620,184.622,0.000,0.000,42.222,446.711,539.678,227.864,-0.044
CALL_OR_PUT,1.100,CLOSE_PRICE,5,5,172.620,176.960,0.000,0.000,23.889,274.943,249.495,59.601,-0.069
CALL_OR_PUT,1.100,CLOSE_PRICE,5,30,172.620,185.022,0.000,0.000,30.000,487.713,563.848,169.155,-0.033
CALL_OR_PUT,1.100,CLOSE_PRICE,8,5,172.620,177.086,0.000,0.000,22.222,260.513,247.391,54.976,-0.064
CALL_OR_PUT,1.100,CLOSE_PRICE,8,30,172.620,185.018,0.000,0.000,8.889,559.282,700.277,62.247,-0.012
CALL_OR_PUT,1.100,MOV_AVG,2,5,172.620,165.609,0.000,,11.111,254.926,259.113,28.790,-0.033
CALL_OR_PUT,1.100,MOV_AVG,2,30,172.620,197.623,0.000,0.000,11.111,379.361,527.147,58.572,-0.011
CALL_OR_PUT,1.100,MOV_AVG,5,5,172.620,183.072,0.000,0.000,6.111,298.997,276.996,16.928,-0.020
CALL_OR_PUT,1.100,MOV_AVG,5,30,172.620,195.758,0.000,0.000,11.667,302.237,365.787,42.675,-0.008
CALL_OR_PUT,1.100,MOV_AVG,8,5,172.620,187.679,0.000,0.000,10.556,195.901,203.877,21.520,-0.025
CALL_OR_PUT,1.100,MOV_AVG,8,30,172.620,194.372,0.000,0.000,0.000,309.982,307.099,0.000,0.000
CALL_AND_PUT,0.800,CLOSE_PRICE,2,5,172.620,177.059,0.000,0.000,66.667,259.024,250.833,167.222,-0.194
CALL_AND_PUT,0.800,CLOSE_PRICE,2,30,172.620,181.349,0.000,0.000,83.889,556.324,614.161,515.213,-0.099
CALL_AND_PUT,0.800,CLOSE_PRICE,5,5,172.620,175.777,0.000,0.000,63.333,254.570,251.475,159.268,-0.185
CALL_AND_PUT,0.800,CLOSE_PRICE,5,30,172.620,181.640,0.000,0.000,74.444,546.704,647.470,482.006,-0.093
CALL_AND_PUT,0.800,CLOSE_PRICE,8,5,172.620,175.868,0.000,,64.444,258.244,250.094,161.172,-0.187
CALL_AND_PUT,0.800,CLOSE_PRICE,8,30,172.620,181.637,0.000,0.000,55.000,590.704,684.648,376.557,-0.073
CALL_AND_PUT,0.800,MOV_AVG,2,5,172.620,176.095,0.000,0.000,88.333,288.152,347.166,306.664,-0.355
CALL_AND_PUT,0.800,MOV_AVG,2,30,172.620,194.119,0.000,0.000,97.778,743.616,981.748,959.931,-0.185
CALL_AND_PUT,0.800,MOV_AVG,5,5,172.620,181.848,0.000,0.000,89.444,392.172,506.179,452.749,-0.525
CALL_AND_PUT,0.800,MOV_AVG,5,30,172.620,192.179,0.000,0.000,90.556,984.570,1334.538,1208.498,-0.233
CALL_AND_PUT,0.800,MOV_AVG,8,5,172.620,186.389,0.000,0.000,92.778,477.223,627.734,582.397,-0.675
CALL_AND_PUT,0.800,MOV_AVG,8,30,172.620,190.820,0.000,0.000,100.000,1157.703,1749.786,1749.786,-0.338
CALL_AND_PUT,0.900,CLOSE_PRICE,2,5,172.620,177.614,0.000,0.000,59.444,254.682,245.082,145.688,-0.169
CALL_AND_PUT,0.900,CLOSE_PRICE,2,30,172.620,182.440,0.000,,77.778,546.082,571.797,444.731,-0.086
CALL_AND_PUT,0.900,CLOSE_PRICE,5,5,172.620,176.171,0.000,0.000,56.111,248.830,236.282,132.580,-0.154
CALL_AND_PUT,0.900,CLOSE_PRICE,5,30,172.620,182.767,0.000,0.000,65.556,529.693,593.361,388.981,-0.075
CALL_AND_PUT,0.900,CLOSE_PRICE,8,5,172.620,176.274,0.000,0.000,54.444,253.005,243.450,132.545,-0.154
CALL_AND_PUT,0.900,CLOSE_PRICE,8,30,172.620,182.764,0.000,0.000,43.333,574.742,649.125,281.287,-0.054
CALL_AND_PUT,0.900,MOV_AVG,2,5,172.620,176.647,0.000,0.000,83.889,276.585,327.925,275.092,-0.319
CALL_AND_PUT,0.900,MOV_AVG,2,30,172.620,195.287,0.000,0.000,93.333,732.064,918.436,857.207,-0.166
CALL_AND_PUT,0.900,MOV_AVG,5,5,172.620,182.256,0.000,0.000,84.444,379.184,482.312,407.286,-0.472
CALL_AND_PUT,0.900,MOV_AVG,5,30,172.620,193.372,0.000,0.000,89.444,966.498,1261.422,1128.272,-0.218
CALL_AND_PUT,0.900,MOV_AVG,8,5,172.620,186.819,0.000,0.000,91.667,465.620,602.625,552.406,-0.640
CALL_AND_PUT,0.900,MOV_AVG,8,30,172.620,192.004,0.000,,100.000,1144.801,1659.405,1659.405,-0.320
CALL_AND_PUT,1.000,CLOSE_PRICE,2,5,172.620,178.169,0.000,0.000,51.667,250.680,241.164,124.602,-0.144
CALL_AND_PUT,1.000,CLOSE_PRICE,2,30,172.620,183.531,0.000,0.000,63.889,536.125,567.019,362.262,-0.070
CALL_AND_PUT,1.000,CLOSE_PRICE,5,5,172.620,176.566,0.000,0.000,50.000,244.370,227.621,113.810,-0.132
